year,country_origin_id,country_destination_id,hs92_product_id,import_val,import_val_pct
2014,FJI,ALL,7108,6012,0.0000019%
2014,NCL,ALL,7108,207734.82,0.000065%
2014,NZL,ALL,7108,32340718.42,0.010%
2014,PNG,ALL,7108,7749,0.0000024%
2014,PYF,ALL,7108,375587.83,0.00012%
2014,ARG,ALL,7108,322598.25,0.00010%
2014,BOL,ALL,7108,35958982.99,0.011%
2014,BRA,ALL,7108,4150820.78,0.0013%
2014,CHL,ALL,7108,800638.23,0.00025%
2014,COL,ALL,7108,10567.97,0.0000033%
2014,ECU,ALL,7108,19028,0.0000059%
2014,PER,ALL,7108,223871.61,0.000070%
2014,PRY,ALL,7108,641349,0.00020%
2014,SUR,ALL,7108,481227.77,0.00015%
2014,URY,ALL,7108,3084340,0.00096%
2014,VEN,ALL,7108,136200,0.000042%



2013,BEN,ALL,7108,3714,9.4e-7%
2013,BFA,ALL,7108,6953.29,0.0000018%
2013,CAF,ALL,7108,121791,0.000031%
2013,CIV,ALL,7108,42182290,0.011%
2013,DZA,ALL,7108,3508165.42,0.00089%
2013,EGY,ALL,7108,1042385725.58,0.26%
2013,ETH,ALL,7108,72802,0.000018%
2013,GHA,ALL,7108,13820108,0.0035%
2013,LBY,ALL,7108,4174577,0.0011%
2013,MAR,ALL,7108,5607357.42,0.0014%
2013,MDG,ALL,7108,1156,2.9e-7%
2013,MRT,ALL,7108,1589,4.0e-7%
2013,MUS,ALL,7108,21856186.73,0.0055%
2013,SDN,ALL,7108,2532,6.4e-7%
2013,SEN,ALL,7108,1727599,0.00044%
2013,SYC,ALL,7108,135520,0.000034%
2013,TUN,ALL,7108,7915532.35,0.0020%
2013,ZAF,ALL,7108,5691487612.36,1.4%
2013,ARE,ALL,7108,15704068908,4.0%
2013,ARM,ALL,7108,174262194.99,0.044%
2013,AZE,ALL,7108,930104243.49,0.24%
2013,BGD,ALL,7108,1945783,0.00049%
2013,BHR,ALL,7108,26752,0.0000068%
2013,BRN,ALL,7108,1377465469.59,0.35%
2013,CHN,ALL,7108,78133950590,20%
2013,CYP,ALL,7108,33703773.3,0.0085%
2013,GEO,ALL,7108,5023,0.0000013%
2013,HKG,ALL,7108,96497809288.2,24%
2013,IDN,ALL,7108,221816724.91,0.056%
2013,IND,ALL,7108,36199051617.3,9.2%
2013,IRN,ALL,7108,1661204258,0.42%
2013,IRQ,ALL,7108,3268630,0.00083%
2013,ISR,ALL,7108,10746432.83,0.0027%
2013,JOR,ALL,7108,545492098.12,0.14%
2013,JPN,ALL,7108,1231959162.48,0.31%
2013,KAZ,ALL,7108,191370.89,0.000048%
2013,KGZ,ALL,7108,19180243.14,0.0049%
2013,KHM,ALL,7108,264520225.88,0.067%
2013,KOR,ALL,7108,1369946419.66,0.35%
2013,KWT,ALL,7108,795089746.91,0.20%
2013,LAO,ALL,7108,25460145,0.0064%
2013,LBN,ALL,7108,876862875.31,0.22%
2013,LKA,ALL,7108,199357069.48,0.050%
2013,MAC,ALL,7108,2061185,0.00052%
2013,MYS,ALL,7108,3518885603.08,0.89%
2013,NPL,ALL,7108,275886177,0.070%
2013,OMN,ALL,7108,290843051.5,0.074%
2013,PAK,ALL,7108,395385690.76,0.10%
2013,PHL,ALL,7108,216003225.07,0.055%
2013,PRK,ALL,7108,491378,0.00012%
2013,QAT,ALL,7108,272015313.5,0.069%
2013,SAU,ALL,7108,4465586321.21,1.1%
2013,SGP,ALL,7108,2655150541.09,0.67%
2013,THA,ALL,7108,14972399227.5,3.8%
2013,TKM,ALL,7108,74325629,0.019%
2013,TUR,ALL,7108,15974875174.2,4.0%
2013,VNM,ALL,7108,184639438.34,0.047%
2013,XXB,ALL,7108,1591985057,0.40%
2013,YEM,ALL,7108,43831032,0.011%
2013,ALB,ALL,7108,1312736.55,0.00033%
2013,AND,ALL,7108,120470,0.000030%
2013,AUT,ALL,7108,2461788736.28,0.62%
2013,BGR,ALL,7108,17487764.33,0.0044%
2013,BIH,ALL,7108,62298,0.000016%
2013,BLR,ALL,7108,960756,0.00024%
2013,BLX,ALL,7108,1706254522.24,0.43%
2013,CHE,ALL,7108,41301805557.6,10%
2013,CZE,ALL,7108,358589626.8,0.091%
2013,DEU,ALL,7108,7742913272.66,2.0%
2013,DNK,ALL,7108,20988610.31,0.0053%
2013,ESP,ALL,7108,262675485.09,0.066%
2013,EST,ALL,7108,144849792.58,0.037%
2013,FIN,ALL,7108,37593626.78,0.0095%
2013,FRA,ALL,7108,776016454.5,0.20%
2013,GBR,ALL,7108,9569788824.54,2.4%
2013,GIB,ALL,7108,139919,0.000035%
2013,GRC,ALL,7108,12404638.67,0.0031%
2013,HRV,ALL,7108,40195494.58,0.010%
2013,HUN,ALL,7108,129237376.64,0.033%
2013,IRL,ALL,7108,21634859.76,0.0055%
2013,ISL,ALL,7108,222969.65,0.000056%
2013,ITA,ALL,7108,5591236814.18,1.4%
2013,LTU,ALL,7108,11491839.57,0.0029%
2013,LVA,ALL,7108,36907794.53,0.0093%
2013,MDA,ALL,7108,7032,0.0000018%
2013,MKD,ALL,7108,9372,0.0000024%
2013,MLT,ALL,7108,48529746.85,0.012%
2013,MNE,ALL,7108,156134.72,0.000040%
2013,NLD,ALL,7108,1704550068.74,0.43%
2013,NOR,ALL,7108,28663768.13,0.0073%
2013,POL,ALL,7108,120006190.21,0.030%
2013,PRT,ALL,7108,61803472.9,0.016%
2013,ROU,ALL,7108,26539479,0.0067%
2013,RUS,ALL,7108,9482938.24,0.0024%
2013,SRB,ALL,7108,241185.69,0.000061%
2013,SVK,ALL,7108,140438903.24,0.036%
2013,SVN,ALL,7108,54292110.74,0.014%
2013,SWE,ALL,7108,72718071.1,0.018%
2013,UKR,ALL,7108,434548585.8,0.11%
2013,ABW,ALL,7108,214776.81,0.000054%
2013,BHS,ALL,7108,22015.16,0.0000056%
2013,BMU,ALL,7108,8064.88,0.0000020%
2013,BRB,ALL,7108,3627,9.2e-7%
2013,CAN,ALL,7108,9399881854,2.4%
2013,CRI,ALL,7108,12960400.59,0.0033%
2013,CUW,ALL,7108,319855,0.000081%
2013,CYM,ALL,7108,30684,0.0000078%
2013,DOM,ALL,7108,397588,0.00010%
2013,GRL,ALL,7108,1358.9,3.4e-7%
2013,GTM,ALL,7108,1329707.31,0.00034%
2013,HND,ALL,7108,40447,0.000010%
2013,JAM,ALL,7108,17251,0.0000044%
2013,MAF,ALL,7108,918719,0.00023%
2013,MEX,ALL,7108,150774457.97,0.038%
2013,PAN,ALL,7108,8514086.81,0.0022%
2013,SLV,ALL,7108,426864,0.00011%
2013,TTO,ALL,7108,308091,0.000078%
2013,USA,ALL,7108,13662534130.9,3.5%
2013,VGB,ALL,7108,11352748,0.0029%
2013,AUS,ALL,7108,4313563779.03,1.1%
2013,FJI,ALL,7108,4235,0.0000011%
2013,GUM,ALL,7108,110716,0.000028%
2013,NCL,ALL,7108,154540,0.000039%
2013,NZL,ALL,7108,42895225.73,0.011%
2013,PYF,ALL,7108,98288.81,0.000025%
2013,VUT,ALL,7108,4639059,0.0012%
2013,ARG,ALL,7108,86091.38,0.000022%
2013,BOL,ALL,7108,47502857,0.012%
2013,BRA,ALL,7108,4417440.44,0.0011%
2013,CHL,ALL,7108,2207303,0.00056%
2013,COL,ALL,7108,849464.1,0.00021%
2013,ECU,ALL,7108,41969,0.000011%
2013,PER,ALL,7108,47031564.35,0.012%
2013,PRY,ALL,7108,4342277,0.0011%
2013,URY,ALL,7108,3306.54,8.4e-7%
2013,XXF,ALL,7108,631948,0.00016%
2013,XXA,ALL,7108,5418845664,1.4%
2013,XXI,ALL,7108,1064962593,0.27%



2012,CIV,ALL,7108,123688,0.000036%
2012,DZA,ALL,7108,8917552.81,0.0026%
2012,EGY,ALL,7108,84455073.78,0.025%
2012,GHA,ALL,7108,15105529.06,0.0044%
2012,GIN,ALL,7108,9554,0.0000028%
2012,LBY,ALL,7108,3375600,0.00099%
2012,MAR,ALL,7108,8872290.5,0.0026%
2012,MLI,ALL,7108,2364,7.0e-7%
2012,MUS,ALL,7108,25460741.7,0.0075%
2012,NGA,ALL,7108,59017,0.000017%
2012,SEN,ALL,7108,1692436.7,0.00050%
2012,SHN,ALL,7108,296644,0.000087%
2012,SLE,ALL,7108,1700412,0.00050%
2012,SYC,ALL,7108,129168,0.000038%
2012,TUN,ALL,7108,12766485.01,0.0038%
2012,TZA,ALL,7108,61879,0.000018%
2012,UGA,ALL,7108,7213,0.0000021%
2012,ZAF,ALL,7108,10422135073.3,3.1%
2012,ZWE,ALL,7108,2026,6.0e-7%
2012,ARE,ALL,7108,9660743846,2.8%
2012,ARM,ALL,7108,76383287.3,0.022%
2012,AZE,ALL,7108,140810,0.000041%
2012,BGD,ALL,7108,182468,0.000054%
2012,BHR,ALL,7108,4575,0.0000013%
2012,BRN,ALL,7108,1154411695.62,0.34%
2012,CHN,ALL,7108,50949333205,15%
2012,CYP,ALL,7108,14816852.95,0.0044%
2012,GEO,ALL,7108,2236933.74,0.00066%
2012,HKG,ALL,7108,46860168425,14%
2012,IDN,ALL,7108,61372114.23,0.018%
2012,IND,ALL,7108,49394408111.8,15%
2012,IRN,ALL,7108,6528064910,1.9%
2012,IRQ,ALL,7108,2129200,0.00063%
2012,ISR,ALL,7108,5160243.99,0.0015%
2012,JOR,ALL,7108,95373911.02,0.028%
2012,JPN,ALL,7108,609741270.23,0.18%
2012,KAZ,ALL,7108,619701.42,0.00018%
2012,KGZ,ALL,7108,16972093.64,0.0050%
2012,KHM,ALL,7108,227439062,0.067%
2012,KOR,ALL,7108,1476960966.16,0.43%
2012,KWT,ALL,7108,868788,0.00026%
2012,LAO,ALL,7108,1011442,0.00030%
2012,LBN,ALL,7108,1193810609.63,0.35%
2012,LKA,ALL,7108,166789488,0.049%
2012,MAC,ALL,7108,15043214.25,0.0044%
2012,MNG,ALL,7108,49010,0.000014%
2012,MYS,ALL,7108,2799654894.12,0.82%
2012,OMN,ALL,7108,162442253.09,0.048%
2012,PAK,ALL,7108,203634293.61,0.060%
2012,PHL,ALL,7108,315332346.12,0.093%
2012,PRK,ALL,7108,342076,0.00010%
2012,QAT,ALL,7108,408386,0.00012%
2012,SAU,ALL,7108,2289173117.43,0.67%
2012,SGP,ALL,7108,2744964316.2,0.81%
2012,THA,ALL,7108,10718848905,3.2%
2012,TKM,ALL,7108,54217,0.000016%
2012,TUR,ALL,7108,7996777385.35,2.4%
2012,VNM,ALL,7108,74140857.56,0.022%
2012,XXB,ALL,7108,1338912282,0.39%
2012,YEM,ALL,7108,50756124,0.015%
2012,ALB,ALL,7108,1853361.77,0.00055%
2012,AND,ALL,7108,162274,0.000048%
2012,AUT,ALL,7108,2479646302.67,0.73%
2012,BGR,ALL,7108,14590066.2,0.0043%
2012,BIH,ALL,7108,85422.61,0.000025%
2012,BLR,ALL,7108,1279639,0.00038%
2012,BLX,ALL,7108,2472102683.33,0.73%
2012,CHE,ALL,7108,51261721648.7,15%
2012,CZE,ALL,7108,326073074.88,0.096%
2012,DEU,ALL,7108,8591330482.22,2.5%
2012,DNK,ALL,7108,20725006.54,0.0061%
2012,ESP,ALL,7108,383239542.82,0.11%
2012,EST,ALL,7108,78106409.18,0.023%
2012,FIN,ALL,7108,74204026.26,0.022%
2012,FRA,ALL,7108,1028504950.7,0.30%
2012,GBR,ALL,7108,13160502505.9,3.9%
2012,GIB,ALL,7108,5231,0.0000015%
2012,GRC,ALL,7108,9648801.74,0.0028%
2012,HRV,ALL,7108,1435204.47,0.00042%
2012,HUN,ALL,7108,86219778,0.025%
2012,IRL,ALL,7108,18885665.03,0.0056%
2012,ISL,ALL,7108,199489.9,0.000059%
2012,ITA,ALL,7108,7601438291.46,2.2%
2012,LTU,ALL,7108,5743055.86,0.0017%
2012,LVA,ALL,7108,13913537.51,0.0041%
2012,MDA,ALL,7108,349228.39,0.00010%
2012,MLT,ALL,7108,64429378.47,0.019%
2012,MNE,ALL,7108,33919.21,0.000010%
2012,NLD,ALL,7108,2052594291.92,0.60%
2012,NOR,ALL,7108,34172670.89,0.010%
2012,POL,ALL,7108,207756657.82,0.061%
2012,PRT,ALL,7108,61809008.74,0.018%
2012,ROU,ALL,7108,57143054,0.017%
2012,RUS,ALL,7108,4056364.39,0.0012%
2012,SRB,ALL,7108,261009.2,0.000077%
2012,SVK,ALL,7108,122617135.34,0.036%
2012,SVN,ALL,7108,84023799.29,0.025%
2012,SWE,ALL,7108,68209759.22,0.020%
2012,UKR,ALL,7108,303385177.32,0.089%
2012,XXC,ALL,7108,241683502,0.071%
2012,ABW,ALL,7108,77393.44,0.000023%
2012,BHS,ALL,7108,32263.42,0.0000095%
2012,BLZ,ALL,7108,1579,4.6e-7%
2012,BMU,ALL,7108,82203,0.000024%
2012,BRB,ALL,7108,7954,0.0000023%
2012,CAN,ALL,7108,9821022999.91,2.9%
2012,CRI,ALL,7108,9304172.45,0.0027%
2012,DOM,ALL,7108,27734039.28,0.0082%
2012,GRL,ALL,7108,1772.88,5.2e-7%
2012,GTM,ALL,7108,1017784.26,0.00030%
2012,HND,ALL,7108,1017977.83,0.00030%
2012,JAM,ALL,7108,13834,0.0000041%
2012,KNA,ALL,7108,11667,0.0000034%
2012,LCA,ALL,7108,2995,8.8e-7%
2012,MAF,ALL,7108,569598,0.00017%
2012,MEX,ALL,7108,164631878.75,0.048%
2012,NIC,ALL,7108,4242,0.0000012%
2012,PAN,ALL,7108,13196111.41,0.0039%
2012,TCA,ALL,7108,4893010,0.0014%
2012,TTO,ALL,7108,246377,0.000072%
2012,USA,ALL,7108,15719360153.1,4.6%
2012,VGB,ALL,7108,12919888,0.0038%
2012,AUS,ALL,7108,5823182264.32,1.7%
2012,FJI,ALL,7108,5965,0.0000018%
2012,NCL,ALL,7108,153928.22,0.000045%
2012,NZL,ALL,7108,38882302.16,0.011%
2012,PNG,ALL,7108,2742,8.1e-7%
2012,PYF,ALL,7108,61494.29,0.000018%
2012,TKL,ALL,7108,3768619,0.0011%
2012,WSM,ALL,7108,6032,0.0000018%
2012,XXB,ALL,7108,3880317,0.0011%
2012,ARG,ALL,7108,133398.27,0.000039%
2012,BOL,ALL,7108,41298704.13,0.012%
2012,BRA,ALL,7108,4582412.66,0.0013%
2012,CHL,ALL,7108,20603.05,0.0000061%
2012,COL,ALL,7108,3058258,0.00090%
2012,ECU,ALL,7108,1742,5.1e-7%
2012,PER,ALL,7108,6648941.73,0.0020%
2012,PRY,ALL,7108,187336.94,0.000055%
2012,SUR,ALL,7108,104925,0.000031%
2012,URY,ALL,7108,702431,0.00021%
2012,VEN,ALL,7108,8280,0.0000024%
2012,XXA,ALL,7108,47792593,0.014%
2012,XXF,ALL,7108,2604706,0.00077%
2012,XXA,ALL,7108,8139417102,2.4%
2012,XXI,ALL,7108,1419940119,0.42%



2011,AGO,ALL,7108,1340,4.5e-7%
2011,BFA,ALL,7108,8414,0.0000028%
2011,CIV,ALL,7108,26435,0.0000089%
2011,CMR,ALL,7108,52200,0.000018%
2011,COM,ALL,7108,26435,0.0000089%
2011,CPV,ALL,7108,25199,0.0000085%
2011,EGY,ALL,7108,37346927.7,0.013%
2011,GHA,ALL,7108,34845,0.000012%
2011,KEN,ALL,7108,211502,0.000071%
2011,MAR,ALL,7108,22462851.61,0.0076%
2011,MUS,ALL,7108,15414145.8,0.0052%
2011,SDN,ALL,7108,4812,0.0000016%
2011,SEN,ALL,7108,2426516.56,0.00082%
2011,SYC,ALL,7108,140005,0.000047%
2011,TCD,ALL,7108,452269,0.00015%
2011,TUN,ALL,7108,1089881.16,0.00037%
2011,UGA,ALL,7108,187566,0.000063%
2011,ZAF,ALL,7108,8812883747.06,3.0%
2011,ZWE,ALL,7108,95202,0.000032%
2011,ARE,ALL,7108,3753589381,1.3%
2011,ARM,ALL,7108,103877882.75,0.035%
2011,BGD,ALL,7108,443969,0.00015%
2011,BHR,ALL,7108,69675,0.000023%
2011,BRN,ALL,7108,536685,0.00018%
2011,CHN,ALL,7108,23962812385,8.1%
2011,CYP,ALL,7108,10761659,0.0036%
2011,GEO,ALL,7108,96565.13,0.000033%
2011,HKG,ALL,7108,26215413555.5,8.8%
2011,IDN,ALL,7108,140294342.64,0.047%
2011,IND,ALL,7108,50797613559.4,17%
2011,IRN,ALL,7108,54589414,0.018%
2011,IRQ,ALL,7108,1500,5.1e-7%
2011,ISR,ALL,7108,15239403.55,0.0051%
2011,JOR,ALL,7108,171176132.62,0.058%
2011,JPN,ALL,7108,642874702.02,0.22%
2011,KAZ,ALL,7108,11924823,0.0040%
2011,KGZ,ALL,7108,1438597,0.00049%
2011,KHM,ALL,7108,105837408,0.036%
2011,KOR,ALL,7108,1954921681.12,0.66%
2011,KWT,ALL,7108,2238128,0.00075%
2011,LAO,ALL,7108,891869,0.00030%
2011,LBN,ALL,7108,1680427217.31,0.57%
2011,LKA,ALL,7108,604467487.01,0.20%
2011,MAC,ALL,7108,5416,0.0000018%
2011,MMR,ALL,7108,9116,0.0000031%
2011,MYS,ALL,7108,2743873195.26,0.93%
2011,NPL,ALL,7108,271729979,0.092%
2011,OMN,ALL,7108,116102594.11,0.039%
2011,PAK,ALL,7108,150234806.05,0.051%
2011,PHL,ALL,7108,316414997.45,0.11%
2011,PRK,ALL,7108,5825,0.0000020%
2011,QAT,ALL,7108,96640,0.000033%
2011,SAU,ALL,7108,1813861930.85,0.61%
2011,SGP,ALL,7108,3443122591.8,1.2%
2011,THA,ALL,7108,18297816585,6.2%
2011,TKM,ALL,7108,137378,0.000046%
2011,TUR,ALL,7108,6305243708.19,2.1%
2011,VNM,ALL,7108,2479085071.38,0.84%
2011,XXB,ALL,7108,1720432691,0.58%
2011,YEM,ALL,7108,501988,0.00017%
2011,ALB,ALL,7108,336444.56,0.00011%
2011,AND,ALL,7108,1491136,0.00050%
2011,AUT,ALL,7108,3136867910.97,1.1%
2011,BGR,ALL,7108,12761049.09,0.0043%
2011,BIH,ALL,7108,35971.01,0.000012%
2011,BLR,ALL,7108,632188,0.00021%
2011,BLX,ALL,7108,2139594274.05,0.72%
2011,CHE,ALL,7108,39246063599.7,13%
2011,CZE,ALL,7108,226696891.37,0.076%
2011,DEU,ALL,7108,8985673879.05,3.0%
2011,DNK,ALL,7108,28184791.44,0.0095%
2011,ESP,ALL,7108,359924867.26,0.12%
2011,EST,ALL,7108,113705257.76,0.038%
2011,FIN,ALL,7108,24297677.07,0.0082%
2011,FRA,ALL,7108,987198327.94,0.33%
2011,GBR,ALL,7108,33638962673,11%
2011,GRC,ALL,7108,18246957.74,0.0062%
2011,HRV,ALL,7108,324296.6,0.00011%
2011,HUN,ALL,7108,55211381.66,0.019%
2011,IRL,ALL,7108,14762517.45,0.0050%
2011,ISL,ALL,7108,215335.44,0.000073%
2011,ITA,ALL,7108,6638057862.9,2.2%
2011,LTU,ALL,7108,11749950.11,0.0040%
2011,LVA,ALL,7108,29941039.77,0.010%
2011,MDA,ALL,7108,646470,0.00022%
2011,MLT,ALL,7108,49582094.71,0.017%
2011,NLD,ALL,7108,2173413997.21,0.73%
2011,NOR,ALL,7108,27447318.52,0.0093%
2011,POL,ALL,7108,181765363.61,0.061%
2011,PRT,ALL,7108,90494724.08,0.031%
2011,ROU,ALL,7108,79056150,0.027%
2011,RUS,ALL,7108,3474640,0.0012%
2011,SRB,ALL,7108,273998.07,0.000092%
2011,SVK,ALL,7108,131112131.7,0.044%
2011,SVN,ALL,7108,137835659.13,0.046%
2011,SWE,ALL,7108,74725419.62,0.025%
2011,UKR,ALL,7108,556896893.38,0.19%
2011,XXC,ALL,7108,325925741,0.11%
2011,ABW,ALL,7108,25376.63,0.0000086%
2011,AIA,ALL,7108,18228,0.0000061%
2011,BHS,ALL,7108,178066.01,0.000060%
2011,BRB,ALL,7108,5912,0.0000020%
2011,CAN,ALL,7108,10062380929.7,3.4%
2011,CRI,ALL,7108,10292491.72,0.0035%
2011,CUW,ALL,7108,1450140,0.00049%
2011,CYM,ALL,7108,64756,0.000022%
2011,DOM,ALL,7108,93084748.37,0.031%
2011,GTM,ALL,7108,4034516.81,0.0014%
2011,HND,ALL,7108,74918,0.000025%
2011,KNA,ALL,7108,4589,0.0000015%
2011,LCA,ALL,7108,4140,0.0000014%
2011,MAF,ALL,7108,428078,0.00014%
2011,MEX,ALL,7108,208432046.44,0.070%
2011,NIC,ALL,7108,7328.57,0.0000025%
2011,PAN,ALL,7108,14116078.53,0.0048%
2011,SLV,ALL,7108,105772,0.000036%
2011,TCA,ALL,7108,10172,0.0000034%
2011,TTO,ALL,7108,227314,0.000077%
2011,USA,ALL,7108,14637788984,4.9%
2011,AUS,ALL,7108,6876822076.68,2.3%
2011,NCL,ALL,7108,252309.6,0.000085%
2011,NZL,ALL,7108,31370656.77,0.011%
2011,PYF,ALL,7108,168766.27,0.000057%
2011,ARG,ALL,7108,126411.32,0.000043%
2011,BOL,ALL,7108,18080707,0.0061%
2011,BRA,ALL,7108,4133926.54,0.0014%
2011,CHL,ALL,7108,57007.26,0.000019%
2011,COL,ALL,7108,15654420.44,0.0053%
2011,PER,ALL,7108,6614446.39,0.0022%
2011,PRY,ALL,7108,980290,0.00033%
2011,URY,ALL,7108,2765389.64,0.00093%
2011,VEN,ALL,7108,115057,0.000039%
2011,XXF,ALL,7108,1733713,0.00058%
2011,XXA,ALL,7108,6541312826,2.2%
2011,XXI,ALL,7108,1734524314,0.58%



2010,BEN,ALL,7108,5692936,0.0030%
2010,BFA,ALL,7108,3157,0.0000017%
2010,CIV,ALL,7108,193169,0.00010%
2010,CMR,ALL,7108,3179209,0.0017%
2010,COG,ALL,7108,1882856,0.00099%
2010,EGY,ALL,7108,53241296.08,0.028%
2010,GHA,ALL,7108,9344,0.0000049%
2010,GIN,ALL,7108,16282,0.0000086%
2010,GNQ,ALL,7108,6628,0.0000035%
2010,KEN,ALL,7108,213726,0.00011%
2010,MAR,ALL,7108,8327892.52,0.0044%
2010,MLI,ALL,7108,4802844,0.0025%
2010,MRT,ALL,7108,1166427,0.00062%
2010,MUS,ALL,7108,22364188.4,0.012%
2010,SEN,ALL,7108,2665803.4,0.0014%
2010,SHN,ALL,7108,6280964,0.0033%
2010,SYC,ALL,7108,153371,0.000081%
2010,TUN,ALL,7108,4814881.18,0.0025%
2010,TZA,ALL,7108,1220,6.4e-7%
2010,ZAF,ALL,7108,6037641718.94,3.2%
2010,ZMB,ALL,7108,3981225,0.0021%
2010,ZWE,ALL,7108,8648,0.0000046%
2010,ARE,ALL,7108,3264169477,1.7%
2010,ARM,ALL,7108,66381728.93,0.035%
2010,AZE,ALL,7108,3184986.26,0.0017%
2010,BGD,ALL,7108,248587,0.00013%
2010,BHR,ALL,7108,370560.02,0.00020%
2010,BRN,ALL,7108,948250,0.00050%
2010,CHN,ALL,7108,5106974770,2.7%
2010,CYP,ALL,7108,7055259,0.0037%
2010,GEO,ALL,7108,412893.13,0.00022%
2010,HKG,ALL,7108,8033541243.26,4.2%
2010,IDN,ALL,7108,76125204.85,0.040%
2010,IND,ALL,7108,37456511829.7,20%
2010,IRN,ALL,7108,425121384.42,0.22%
2010,ISR,ALL,7108,11341470.89,0.0060%
2010,JOR,ALL,7108,176892534.51,0.093%
2010,JPN,ALL,7108,790720766.46,0.42%
2010,KAZ,ALL,7108,1305931.91,0.00069%
2010,KGZ,ALL,7108,2017,0.0000011%
2010,KHM,ALL,7108,1627887245,0.86%
2010,KOR,ALL,7108,1482315675.84,0.78%
2010,KWT,ALL,7108,98000,0.000052%
2010,LAO,ALL,7108,414849,0.00022%
2010,LBN,ALL,7108,799920306.02,0.42%
2010,LKA,ALL,7108,82821864,0.044%
2010,MAC,ALL,7108,4807,0.0000025%
2010,MYS,ALL,7108,1955167471.58,1.0%
2010,NPL,ALL,7108,187895841.04,0.099%
2010,OMN,ALL,7108,66220339.12,0.035%
2010,PAK,ALL,7108,123705910.93,0.065%
2010,PHL,ALL,7108,452231928.15,0.24%
2010,PRK,ALL,7108,19431,0.000010%
2010,QAT,ALL,7108,129967083,0.069%
2010,SAU,ALL,7108,948202936.82,0.50%
2010,SGP,ALL,7108,3854124928.29,2.0%
2010,SYR,ALL,7108,623409,0.00033%
2010,THA,ALL,7108,7375705099.32,3.9%
2010,TKM,ALL,7108,3977,0.0000021%
2010,TUR,ALL,7108,2535778975.9,1.3%
2010,VNM,ALL,7108,951526405.03,0.50%
2010,XXB,ALL,7108,1726300770,0.91%
2010,YEM,ALL,7108,5810529,0.0031%
2010,ALB,ALL,7108,93556.24,0.000049%
2010,AND,ALL,7108,354708,0.00019%
2010,AUT,ALL,7108,2319517033.81,1.2%
2010,BGR,ALL,7108,2309090,0.0012%
2010,BIH,ALL,7108,36342,0.000019%
2010,BLX,ALL,7108,1111662100.8,0.59%
2010,CHE,ALL,7108,29609507653.2,16%
2010,CZE,ALL,7108,115473787.73,0.061%
2010,DEU,ALL,7108,6996414239.97,3.7%
2010,DNK,ALL,7108,18019665.21,0.0095%
2010,ESP,ALL,7108,198054640.79,0.10%
2010,EST,ALL,7108,41624886.35,0.022%
2010,FIN,ALL,7108,34554594.26,0.018%
2010,FRA,ALL,7108,721719588.38,0.38%
2010,GBR,ALL,7108,27054779947,14%
2010,GRC,ALL,7108,37343462.93,0.020%
2010,HRV,ALL,7108,8157679.23,0.0043%
2010,HUN,ALL,7108,24587550.29,0.013%
2010,IRL,ALL,7108,6052480.9,0.0032%
2010,ISL,ALL,7108,327372.23,0.00017%
2010,ITA,ALL,7108,4574214942.6,2.4%
2010,LTU,ALL,7108,9783216.15,0.0052%
2010,LVA,ALL,7108,1769587,0.00093%
2010,MDA,ALL,7108,101941,0.000054%
2010,MKD,ALL,7108,144129,0.000076%
2010,MLT,ALL,7108,77861647.75,0.041%
2010,MNE,ALL,7108,2345,0.0000012%
2010,NLD,ALL,7108,1645139529.87,0.87%
2010,NOR,ALL,7108,19903132.96,0.011%
2010,POL,ALL,7108,59331963.83,0.031%
2010,PRT,ALL,7108,56614211.35,0.030%
2010,ROU,ALL,7108,20555811,0.011%
2010,RUS,ALL,7108,4216928,0.0022%
2010,SRB,ALL,7108,262540.65,0.00014%
2010,SVK,ALL,7108,92811824.74,0.049%
2010,SVN,ALL,7108,72288195.99,0.038%
2010,SWE,ALL,7108,53675381.3,0.028%
2010,UKR,ALL,7108,194155288.49,0.10%
2010,XXC,ALL,7108,146216716,0.077%
2010,ABW,ALL,7108,43570,0.000023%
2010,ANT,ALL,7108,2808361,0.0015%
2010,BHS,ALL,7108,92957.36,0.000049%
2010,BLZ,ALL,7108,123939,0.000065%
2010,BMU,ALL,7108,14805,0.0000078%
2010,BRB,ALL,7108,3677,0.0000019%
2010,CAN,ALL,7108,7287926856.02,3.8%
2010,CRI,ALL,7108,17131263.56,0.0090%
2010,DOM,ALL,7108,47938268.37,0.025%
2010,GRL,ALL,7108,3512.77,0.0000019%
2010,GTM,ALL,7108,13605112.53,0.0072%
2010,HND,ALL,7108,17170.12,0.0000091%
2010,KNA,ALL,7108,1281,6.8e-7%
2010,LCA,ALL,7108,8070,0.0000043%
2010,MEX,ALL,7108,170274417.09,0.090%
2010,NIC,ALL,7108,3525,0.0000019%
2010,PAN,ALL,7108,11152990.71,0.0059%
2010,TTO,ALL,7108,811943.31,0.00043%
2010,USA,ALL,7108,12571018168.9,6.6%
2010,ASM,ALL,7108,1347516,0.00071%
2010,AUS,ALL,7108,6981420335.21,3.7%
2010,KIR,ALL,7108,25926,0.000014%
2010,NCL,ALL,7108,143221.04,0.000076%
2010,NZL,ALL,7108,27308303.56,0.014%
2010,PYF,ALL,7108,24721.09,0.000013%
2010,ARG,ALL,7108,270095.04,0.00014%
2010,BOL,ALL,7108,19316888,0.010%
2010,BRA,ALL,7108,3107685.22,0.0016%
