year,country_origin_id,country_destination_id,hs92_product_id,export_val,export_val_pct
2013,CHE,YEM,7108,31964,0.000034
2013,CHE,AUT,7108,2307442939.17,2.5
2013,CHE,BGR,7108,1233223,0.0013
2013,CHE,BLX,7108,64632985.8,0.069
2013,CHE,CZE,7108,104235738.57,0.11
2013,CHE,DEU,7108,3594318065.68,3.8
2013,CHE,DNK,7108,132661.42,0.00014
2013,CHE,ESP,7108,14186686.21,0.015
2013,CHE,EST,7108,80813040,0.086
2013,CHE,FIN,7108,16665530,0.018
2013,CHE,FRA,7108,115513918.9,0.12
2013,CHE,GBR,7108,781588949.06,0.83
2013,CHE,GRC,7108,2760323.24,0.0029
2013,CHE,IRL,7108,222722.71,0.00024
2013,CHE,ITA,7108,1771197514.15,1.9
2013,CHE,LVA,7108,531907,0.00057
2013,CHE,MDA,7108,7032,0.0000075
2013,CHE,NLD,7108,217444.97,0.00023
2013,CHE,NOR,7108,364434,0.00039
2013,CHE,POL,7108,9729437.38,0.010
2013,CHE,RUS,7108,97088,0.00010
2013,CHE,SVK,7108,680042,0.00072
2013,CHE,SVN,7108,35035264,0.037
2013,CHE,SWE,7108,1414341.08,0.0015
2013,CHE,UKR,7108,258498037.8,0.27
2013,CHE,CAN,7108,140863353.77,0.15
2013,CHE,PAN,7108,2761786,0.0029
2013,CHE,USA,7108,357419236.05,0.38
2013,CHE,AUS,7108,468257267.16,0.50
2013,CHE,NZL,7108,12633833.95,0.013
2013,CHE,BRA,7108,9331.84,0.0000099
2013,CHE,ECU,7108,1595,0.0000017
2013,CHE,PRY,7108,3969227,0.0042
2012,CHE,EGY,7108,46526107,0.086
2012,CHE,GHA,7108,58353,0.00011
2012,CHE,MUS,7108,2664837.37,0.0049
2012,CHE,TUN,7108,10183069,0.019
2012,CHE,ARE,7108,362592964,0.67
2012,CHE,ARM,7108,58254610.5,0.11
2012,CHE,BRN,7108,802120,0.0015
2012,CHE,GEO,7108,2218366.98,0.0041
2012,CHE,HKG,7108,7232799529.36,13
2012,CHE,IND,7108,24669833374,45
2012,CHE,ISR,7108,781000,0.0014
2012,CHE,JOR,7108,29351864.42,0.054
2012,CHE,JPN,7108,104137999.31,0.19
2012,CHE,KHM,7108,102316633,0.19
2012,CHE,KOR,7108,342053155.4,0.63
2012,CHE,LBN,7108,194500488,0.36
2012,CHE,LKA,7108,106814712,0.20
2012,CHE,MAC,7108,7840688,0.014
2012,CHE,MYS,7108,364815120.62,0.67
2012,CHE,OMN,7108,97557,0.00018
2012,CHE,PHL,7108,103185,0.00019
2012,CHE,SAU,7108,1760210665,3.2
2012,CHE,SGP,7108,500780466.42,0.92
2012,CHE,THA,7108,5727234135.91,11
2012,CHE,TUR,7108,2551349489,4.7
2012,CHE,AUT,7108,2192299607.51,4.0
2012,CHE,BGR,7108,1893176,0.0035
2012,CHE,BLX,7108,217951044.37,0.40
2012,CHE,CZE,7108,90426647.83,0.17
2012,CHE,DEU,7108,3058678288.12,5.6
2012,CHE,DNK,7108,106713.67,0.00020
2012,CHE,ESP,7108,33001331.4,0.061
2012,CHE,EST,7108,48375046.94,0.089
2012,CHE,FIN,7108,18159266.02,0.033
2012,CHE,FRA,7108,147956351.52,0.27
2012,CHE,GBR,7108,1059379368.24,2.0
2012,CHE,GRC,7108,4745882,0.0087
2012,CHE,IRL,7108,537172.33,0.00099
2012,CHE,ITA,7108,1929081767.54,3.6
2012,CHE,LVA,7108,1353075,0.0025
2012,CHE,MDA,7108,219499.91,0.00040
2012,CHE,MLT,7108,54226,0.00010
2012,CHE,NLD,7108,142112.51,0.00026
2012,CHE,NOR,7108,37348.82,0.000069
2012,CHE,POL,7108,7399020.29,0.014
2012,CHE,PRT,7108,1294367,0.0024
2012,CHE,RUS,7108,98692,0.00018
2012,CHE,SVK,7108,1191454,0.0022
2012,CHE,SVN,7108,54913953,0.10
2012,CHE,SWE,7108,2157222.01,0.0040
2012,CHE,UKR,7108,195270436.54,0.36
2012,CHE,ABW,7108,23360,0.000043
2012,CHE,CAN,7108,166939105.95,0.31
2012,CHE,PAN,7108,3012544,0.0055
2012,CHE,USA,7108,360355925.85,0.66
2012,CHE,AUS,7108,509673813.87,0.94
2012,CHE,NZL,7108,9077832.8,0.017
2012,CHE,PRY,7108,86586,0.00016
2012,CHE,URY,7108,699832,0.0013
