year,country_origin_id,country_destination_id,hs92_product_id,export_val,export_val_pct
2015,CAF,ALL,7108,228354,0.000074%
2015,CIV,ALL,7108,777243260.17,0.25%
2015,CMR,ALL,7108,577577.12,0.00019%
2015,COD,ALL,7108,4485846,0.0015%
2015,CPV,ALL,7108,10527,0.0000034%
2015,EGY,ALL,7108,744174240.74,0.24%
2015,ETH,ALL,7108,576504659,0.19%
2015,GAB,ALL,7108,47175715,0.015%
2015,GHA,ALL,7108,4330649415,1.4%
2015,GIN,ALL,7108,955999716.59,0.31%
2015,KEN,ALL,7108,38655,0.000013%
2015,LBR,ALL,7108,19511218,0.0063%
2015,LBY,ALL,7108,54448059,0.018%
2015,MAR,ALL,7108,141091945.01,0.046%
2015,MLI,ALL,7108,570620865,0.19%
2015,MOZ,ALL,7108,9140044,0.0030%
2015,MRT,ALL,7108,254052928,0.083%
2015,MUS,ALL,7108,1387623.98,0.00045%
2015,NER,ALL,7108,70551135,0.023%
2015,NGA,ALL,7108,4300170,0.0014%
2015,RWA,ALL,7108,29786350,0.0097%
2015,SDN,ALL,7108,686323906.88,0.22%
2015,SEN,ALL,7108,263265449.66,0.086%
2015,SHN,ALL,7108,829123,0.00027%
2015,SLE,ALL,7108,2085739,0.00068%
2015,TCD,ALL,7108,85109,0.000028%
2015,TGO,ALL,7108,88247689.63,0.029%
2015,TUN,ALL,7108,1782314,0.00058%
2015,TZA,ALL,7108,1424228613.84,0.46%
2015,UGA,ALL,7108,35763789,0.012%
2015,ZAF,ALL,7108,10023912844,3.3%
2015,ZMB,ALL,7108,91295897,0.030%
2015,ZWE,ALL,7108,630585244,0.20%
2015,ARE,ALL,7108,13390759476,4.4%
2015,ARM,ALL,7108,196580413,0.064%
2015,AZE,ALL,7108,101436450,0.033%
2015,BHR,ALL,7108,275796,0.000090%
2015,CHN,ALL,7108,5230789371,1.7%
2015,CYP,ALL,7108,15106676.63,0.0049%
2015,GEO,ALL,7108,121554422,0.039%
2015,HKG,ALL,7108,40804813396,13%
2015,IDN,ALL,7108,1760078586,0.57%
2015,IND,ALL,7108,5573314890.29,1.8%
2015,IRQ,ALL,7108,212963882,0.069%
2015,ISR,ALL,7108,85654366.98,0.028%
2015,JOR,ALL,7108,15752990.74,0.0051%
2015,JPN,ALL,7108,5743338612.8,1.9%
2015,KAZ,ALL,7108,267008416.78,0.087%
2015,KGZ,ALL,7108,547396402.39,0.18%
2015,KHM,ALL,7108,31686757.46,0.010%
2015,KOR,ALL,7108,799688178.1,0.26%
2015,KWT,ALL,7108,3831385,0.0012%
2015,LAO,ALL,7108,10205965,0.0033%
2015,LBN,ALL,7108,49411678,0.016%
2015,LKA,ALL,7108,13365,0.0000043%
2015,MNG,ALL,7108,820976324.98,0.27%
2015,MYS,ALL,7108,306854078.56,0.10%
2015,OMN,ALL,7108,3236602,0.0011%
2015,PAK,ALL,7108,606069,0.00020%
2015,PHL,ALL,7108,1189879293.57,0.39%
2015,PRK,ALL,7108,11096101,0.0036%
2015,QAT,ALL,7108,632381,0.00021%
2015,SAU,ALL,7108,312741541.01,0.10%
2015,SGP,ALL,7108,4366071326.39,1.4%
2015,THA,ALL,7108,3639545493.33,1.2%
2015,TJK,ALL,7108,140304152,0.046%
2015,TUR,ALL,7108,8448325701.96,2.7%
2015,UZB,ALL,7108,1881381829,0.61%
2015,VNM,ALL,7108,16382308.47,0.0053%
2015,XXB,ALL,7108,1107647698.42,0.36%
2015,YEM,ALL,7108,1652007,0.00054%
2015,ALB,ALL,7108,740179,0.00024%
2015,AND,ALL,7108,2947178,0.00096%
2015,AUT,ALL,7108,407998236.92,0.13%
2015,BGR,ALL,7108,24755130.23,0.0080%
2015,BIH,ALL,7108,611764,0.00020%
2015,BLR,ALL,7108,10068124,0.0033%
2015,BLX,ALL,7108,1524497824.85,0.50%
2015,CHE,ALL,7108,65328759348.8,21%
2015,CZE,ALL,7108,174205706.89,0.057%
2015,DEU,ALL,7108,5000833702.33,1.6%
2015,DNK,ALL,7108,14406805.97,0.0047%
2015,ESP,ALL,7108,1276214083.19,0.41%
2015,EST,ALL,7108,43253247.91,0.014%
2015,FIN,ALL,7108,334983331.14,0.11%
2015,FRA,ALL,7108,2222090764.49,0.72%
2015,GBR,ALL,7108,41567240724.8,14%
2015,GIB,ALL,7108,177427,0.000058%
2015,GRC,ALL,7108,41779124.25,0.014%
2015,HRV,ALL,7108,96051023.5,0.031%
2015,HUN,ALL,7108,95279949.1,0.031%
2015,IRL,ALL,7108,9873093.8,0.0032%
2015,ISL,ALL,7108,38608899,0.013%
2015,ITA,ALL,7108,2817089099.48,0.92%
2015,LTU,ALL,7108,14893475.6,0.0048%
2015,LVA,ALL,7108,79100652.92,0.026%
2015,MDA,ALL,7108,469626.29,0.00015%
2015,MKD,ALL,7108,86385,0.000028%
2015,MLT,ALL,7108,10998282.82,0.0036%
2015,NLD,ALL,7108,974528674.71,0.32%
2015,NOR,ALL,7108,118038729.73,0.038%
2015,POL,ALL,7108,208642679.46,0.068%
2015,PRT,ALL,7108,227176316.35,0.074%
2015,ROU,ALL,7108,128842252,0.042%
2015,RUS,ALL,7108,1703166016.37,0.55%
2015,SRB,ALL,7108,18237105.26,0.0059%
2015,SVK,ALL,7108,138319118,0.045%
2015,SVN,ALL,7108,21656589.11,0.0070%
2015,SWE,ALL,7108,684528940.56,0.22%
2015,UKR,ALL,7108,7897746.81,0.0026%
2015,ABW,ALL,7108,1359947,0.00044%
2015,BHS,ALL,7108,132176,0.000043%
2015,BLZ,ALL,7108,400823,0.00013%
2015,BRB,ALL,7108,92368.16,0.000030%
2015,CAN,ALL,7108,6898627518,2.2%
2015,CRI,ALL,7108,14317120.13,0.0047%
2015,CUB,ALL,7108,7040754,0.0023%
2015,CUW,ALL,7108,538990032,0.18%
2015,CYM,ALL,7108,78670873,0.026%
2015,DOM,ALL,7108,1244139511.28,0.40%
2015,GTM,ALL,7108,241238109,0.078%
2015,HND,ALL,7108,130467789,0.042%
2015,JAM,ALL,7108,701958,0.00023%
2015,KNA,ALL,7108,3899,0.0000013%
2015,MAF,ALL,7108,16668120,0.0054%
2015,MEX,ALL,7108,4055925606.38,1.3%
2015,NIC,ALL,7108,321718386.04,0.10%
2015,PAN,ALL,7108,61355306,0.020%
2015,SLV,ALL,7108,39317,0.000013%
2015,TTO,ALL,7108,3605,0.0000012%
2015,USA,ALL,7108,15779748715.3,5.1%
2015,VCT,ALL,7108,83326,0.000027%
2015,VGB,ALL,7108,1767246,0.00057%
2015,AUS,ALL,7108,12501554981.6,4.1%
2015,FJI,ALL,7108,51396404.3,0.017%
2015,NCL,ALL,7108,96427,0.000031%
2015,NZL,ALL,7108,456997177.12,0.15%
2015,PCN,ALL,7108,62438,0.000020%
2015,PNG,ALL,7108,1788376096,0.58%
2015,PYF,ALL,7108,4612,0.0000015%
2015,SLB,ALL,7108,579777.16,0.00019%
2015,ARG,ALL,7108,2262019874.69,0.74%
2015,BOL,ALL,7108,729332742.59,0.24%
2015,BRA,ALL,7108,2809187907.71,0.91%
2015,CHL,ALL,7108,953613610.83,0.31%
2015,COL,ALL,7108,1296478360.07,0.42%
2015,ECU,ALL,7108,708255972.9,0.23%
